date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:38:16	3178/3178	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Apr%202025%2002:38:16%20GMT	https://static.wixstatic.com/media/f68c7b_1577d8437ce542038958a27c4fbb7153~mv2.png/v1/fill/w_53,h_53,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_avif,quality_auto/theater.png	C:/Users/Karthik/Documents/Portfolio/Showcase/static.wixstatic.com/media/f68c7b_1577d8437ce542038958a27c4fbb7153_mv2.png/v1/fill/w_53,h_53,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_avif,quality_auto/theater.png	(from https://www.karthikjambunathan.com/case-studies)
22:38:17	3369/3369	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Apr%202025%2002:38:17%20GMT	https://static.wixstatic.com/media/f68c7b_22696b8b65c04f59992c682b338c0003~mv2.png/v1/fill/w_53,h_53,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_avif,quality_auto/guidelines.png	C:/Users/Karthik/Documents/Portfolio/Showcase/static.wixstatic.com/media/f68c7b_22696b8b65c04f59992c682b338c0003_mv2.png/v1/fill/w_53,h_53,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_avif,quality_auto/guidelines.png	(from https://www.karthikjambunathan.com/case-studies)
22:38:17	3239/3239	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Apr%202025%2002:38:17%20GMT	https://static.wixstatic.com/media/f68c7b_d34c2a8a6843431998569d38d4934d38~mv2.png/v1/fill/w_53,h_53,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_avif,quality_auto/background.png	C:/Users/Karthik/Documents/Portfolio/Showcase/static.wixstatic.com/media/f68c7b_d34c2a8a6843431998569d38d4934d38_mv2.png/v1/fill/w_53,h_53,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_avif,quality_auto/background.png	(from https://www.karthikjambunathan.com/case-studies)
22:38:18	2724/2724	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Apr%202025%2002:38:17%20GMT	https://static.wixstatic.com/media/f68c7b_258137aa4a2848efa8d66b66bca89210~mv2.png/v1/fill/w_53,h_53,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_avif,quality_auto/video.png	C:/Users/Karthik/Documents/Portfolio/Showcase/static.wixstatic.com/media/f68c7b_258137aa4a2848efa8d66b66bca89210_mv2.png/v1/fill/w_53,h_53,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_avif,quality_auto/video.png	(from https://www.karthikjambunathan.com/case-studies)
22:38:18	3118/3118	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Apr%202025%2002:38:18%20GMT	https://static.wixstatic.com/media/f68c7b_11fa4db77a464fedbabb99854a7470c6~mv2.png/v1/fill/w_53,h_53,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_avif,quality_auto/presentation.png	C:/Users/Karthik/Documents/Portfolio/Showcase/static.wixstatic.com/media/f68c7b_11fa4db77a464fedbabb99854a7470c6_mv2.png/v1/fill/w_53,h_53,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_avif,quality_auto/presentation.png	(from https://www.karthikjambunathan.com/case-studies)
22:38:18	3174/3174	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Apr%202025%2002:38:18%20GMT	https://static.wixstatic.com/media/f68c7b_78e5d3b6c8964d71a4430ae274fe4fc2~mv2.png/v1/fill/w_53,h_53,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_avif,quality_auto/poster.png	C:/Users/Karthik/Documents/Portfolio/Showcase/static.wixstatic.com/media/f68c7b_78e5d3b6c8964d71a4430ae274fe4fc2_mv2.png/v1/fill/w_53,h_53,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_avif,quality_auto/poster.png	(from https://www.karthikjambunathan.com/case-studies)
22:38:19	1299/1299	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Apr%202025%2002:38:18%20GMT	https://static.wixstatic.com/media/f68c7b_026f8159043747e6a95a21cca1004b0b~mv2.png/v1/fill/w_59,h_42,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/f68c7b_026f8159043747e6a95a21cca1004b0b~mv2.png	C:/Users/Karthik/Documents/Portfolio/Showcase/static.wixstatic.com/media/f68c7b_026f8159043747e6a95a21cca1004b0b_mv2.png/v1/fill/w_59,h_42,al_c,q_85,usm_0.66_1.00_0.01,blur_2,e/f68c7b_026f8159043747e6a95a21cca1004b0b_mv2.png	(from https://www.karthikjambunathan.com/case-studies)
22:38:19	1459/1459	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Apr%202025%2002:38:19%20GMT	https://static.wixstatic.com/media/f68c7b_2165b36f4d23481487b9e171a84c1711~mv2.png/v1/fill/w_59,h_42,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/f68c7b_2165b36f4d23481487b9e171a84c1711~mv2.png	C:/Users/Karthik/Documents/Portfolio/Showcase/static.wixstatic.com/media/f68c7b_2165b36f4d23481487b9e171a84c1711_mv2.png/v1/fill/w_59,h_42,al_c,q_85,usm_0.66_1.00_0.01,blur_2,e/f68c7b_2165b36f4d23481487b9e171a84c1711_mv2.png	(from https://www.karthikjambunathan.com/case-studies)
22:38:20	1991/1991	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Apr%202025%2002:38:19%20GMT	https://static.wixstatic.com/media/f68c7b_97897a50a97c4641a73f7e7b6d0e597e~mv2.jpg/v1/crop/x_405,y_178,w_1395,h_1080/fill/w_106,h_82,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/Title%20Card%20-%20Redacted.jpg	C:/Users/Karthik/Documents/Portfolio/Showcase/static.wixstatic.com/media/f68c7b_97897a50a97c4641a73f7e7b6d0e597e_mv2.jpg/v1/crop/x_405,y_178,w_1395,h_1080/fill/w_106,h_82,al_c,q_80,usm_0.66_1.00_0.01,blur_2,/Title%20Card%20-%20Redacted.3a.del	(from https://www.karthikjambunathan.com/case-studies)
22:38:21	128796/128796	---M-Z	200	added ('OK')	application/javascript	etag:W/%22963f7e4b48dfcef4178843cde0813569%22	https://static.parastorage.com/services/wix-thunderbolt/dist/thunderbolt-commons.834fbaf9.bundle.min.js	C:/Users/Karthik/Documents/Portfolio/Showcase/static.parastorage.com/services/wix-thunderbolt/dist/thunderbolt-commons.834fbaf9.bundle.min.js	(from https://www.karthikjambunathan.com/case-studies)
22:38:23	261781/261781	---M-Z	200	added ('OK')	application/javascript	etag:W/%225aa5ec9092315e0e4d58f84546c67e4f%22	https://static.parastorage.com/services/wix-thunderbolt/dist/main.2386b4c4.bundle.min.js	C:/Users/Karthik/Documents/Portfolio/Showcase/static.parastorage.com/services/wix-thunderbolt/dist/main.2386b4c4.bundle.min.js	(from https://www.karthikjambunathan.com/case-studies)
22:38:23	15649/15649	---M--	200	added ('OK')	image/png	etag:%22b8194fe3b35daef6408a7bd47939898d%22	https://static.parastorage.com/services/editor-elements-library/dist/thunderbolt/media/tiny_arrows.4355fe50.png	C:/Users/Karthik/Documents/Portfolio/Showcase/static.parastorage.com/services/editor-elements-library/dist/thunderbolt/media/tiny_arrows.4355fe50.png	(from https://www.karthikjambunathan.com/navigation-menu-textile-museum)
22:38:23	2872/2872	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Apr%202025%2002:38:23%20GMT	https://static.wixstatic.com/media/f68c7b_d19d97a2ce064a43aa7510c1829a79be~mv2.png/v1/fill/w_68,h_67,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/architecture.png	C:/Users/Karthik/Documents/Portfolio/Showcase/static.wixstatic.com/media/f68c7b_d19d97a2ce064a43aa7510c1829a79be_mv2.png/v1/fill/w_68,h_67,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/architecture.png	(from https://www.karthikjambunathan.com/navigation-menu-textile-museum)
22:38:24	60025/60025	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Apr%202025%2002:38:24%20GMT	https://static.wixstatic.com/media/f68c7b_c7bf619e5f974243abd835c6f46352cd~mv2.png/v1/crop/x_0,y_1569,w_20748,h_10162/fill/w_980,h_524,al_c,q_90,usm_0.66_1.00_0.01,enc_avif,quality_auto/Mockup%20TMC.png	C:/Users/Karthik/Documents/Portfolio/Showcase/static.wixstatic.com/media/f68c7b_c7bf619e5f974243abd835c6f46352cd_mv2.png/v1/crop/x_0,y_1569,w_20748,h_10162/fill/w_980,h_524,al_c,q_90,usm_0.66_1.00_0.01,enc_av/Mockup%20TMC.png	(from https://www.karthikjambunathan.com/navigation-menu-textile-museum)
22:38:25	1581/1581	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Apr%202025%2002:38:25%20GMT	https://static.wixstatic.com/media/f68c7b_be00b5ffa01d4f4fb781d0857c3e70be~mv2.png/v1/fill/w_60,h_28,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/f68c7b_be00b5ffa01d4f4fb781d0857c3e70be~mv2.png	C:/Users/Karthik/Documents/Portfolio/Showcase/static.wixstatic.com/media/f68c7b_be00b5ffa01d4f4fb781d0857c3e70be_mv2.png/v1/fill/w_60,h_28,al_c,q_85,usm_0.66_1.00_0.01,blur_2,e/f68c7b_be00b5ffa01d4f4fb781d0857c3e70be_mv2.png	(from https://www.karthikjambunathan.com/navigation-menu-textile-museum)
22:38:26	4579/4579	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Apr%202025%2002:38:26%20GMT	https://static.wixstatic.com/media/f68c7b_141daea3f08f4ece8549bfafa61036b0~mv2.png/v1/fill/w_63,h_30,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/f68c7b_141daea3f08f4ece8549bfafa61036b0~mv2.png	C:/Users/Karthik/Documents/Portfolio/Showcase/static.wixstatic.com/media/f68c7b_141daea3f08f4ece8549bfafa61036b0_mv2.png/v1/fill/w_63,h_30,al_c,q_85,usm_0.66_1.00_0.01,blur_2,e/f68c7b_141daea3f08f4ece8549bfafa61036b0_mv2.png	(from https://www.karthikjambunathan.com/navigation-menu-textile-museum)
22:38:26	3042/3042	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Apr%202025%2002:38:26%20GMT	https://static.wixstatic.com/media/f68c7b_d19d97a2ce064a43aa7510c1829a79be~mv2.png/v1/fill/w_53,h_53,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_avif,quality_auto/architecture.png	C:/Users/Karthik/Documents/Portfolio/Showcase/static.wixstatic.com/media/f68c7b_d19d97a2ce064a43aa7510c1829a79be_mv2.png/v1/fill/w_53,h_53,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_avif,quality_auto/architecture.png	(from https://www.karthikjambunathan.com/navigation-menu-textile-museum)
22:38:27	2514/2514	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Apr%202025%2002:38:26%20GMT	https://static.wixstatic.com/media/f68c7b_36954f688c4949d3b3b08abfa3203032~mv2.png/v1/fill/w_53,h_53,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_avif,quality_auto/layout.png	C:/Users/Karthik/Documents/Portfolio/Showcase/static.wixstatic.com/media/f68c7b_36954f688c4949d3b3b08abfa3203032_mv2.png/v1/fill/w_53,h_53,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_avif,quality_auto/layout.png	(from https://www.karthikjambunathan.com/navigation-menu-textile-museum)
22:38:28	133429/133429	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Apr%202025%2002:38:27%20GMT	https://static.wixstatic.com/media/f68c7b_02364a036167468ea3abe4985d4cc488~mv2.png/v1/fit/w_1920,h_157,q_90,enc_avif,quality_auto/f68c7b_02364a036167468ea3abe4985d4cc488~mv2.png	C:/Users/Karthik/Documents/Portfolio/Showcase/static.wixstatic.com/media/f68c7b_02364a036167468ea3abe4985d4cc488_mv2.png/v1/fit/w_1920,h_157,q_90,enc_avif,quality_auto/f68c7b_02364a036167468ea3abe4985d4cc488_mv2.png	(from https://www.karthikjambunathan.com/navigation-menu-textile-museum)
22:38:28	2093/2093	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Apr%202025%2002:38:28%20GMT	https://static.wixstatic.com/media/f68c7b_5413c75b37424514b59dedce0b888aa9~mv2.png/v1/fill/w_60,h_38,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/f68c7b_5413c75b37424514b59dedce0b888aa9~mv2.png	C:/Users/Karthik/Documents/Portfolio/Showcase/static.wixstatic.com/media/f68c7b_5413c75b37424514b59dedce0b888aa9_mv2.png/v1/fill/w_60,h_38,al_c,q_85,usm_0.66_1.00_0.01,blur_2,e/f68c7b_5413c75b37424514b59dedce0b888aa9_mv2.png	(from https://www.karthikjambunathan.com/navigation-menu-textile-museum)
22:38:28	2224/2224	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Apr%202025%2002:38:28%20GMT	https://static.wixstatic.com/media/f68c7b_fa24354c2deb4b9eb5b093bf299e3c8e~mv2.png/v1/fill/w_60,h_33,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/f68c7b_fa24354c2deb4b9eb5b093bf299e3c8e~mv2.png	C:/Users/Karthik/Documents/Portfolio/Showcase/static.wixstatic.com/media/f68c7b_fa24354c2deb4b9eb5b093bf299e3c8e_mv2.png/v1/fill/w_60,h_33,al_c,q_85,usm_0.66_1.00_0.01,blur_2,e/f68c7b_fa24354c2deb4b9eb5b093bf299e3c8e_mv2.png	(from https://www.karthikjambunathan.com/navigation-menu-textile-museum)
22:38:29	1657/1657	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Apr%202025%2002:38:29%20GMT	https://static.wixstatic.com/media/f68c7b_294f16b5a1494ce8b9141ff99bb8352e~mv2.png/v1/fill/w_49,h_28,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/f68c7b_294f16b5a1494ce8b9141ff99bb8352e~mv2.png	C:/Users/Karthik/Documents/Portfolio/Showcase/static.wixstatic.com/media/f68c7b_294f16b5a1494ce8b9141ff99bb8352e_mv2.png/v1/fill/w_49,h_28,al_c,q_85,usm_0.66_1.00_0.01,blur_2,e/f68c7b_294f16b5a1494ce8b9141ff99bb8352e_mv2.png	(from https://www.karthikjambunathan.com/navigation-menu-textile-museum)
22:38:29	1831/1831	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Apr%202025%2002:38:29%20GMT	https://static.wixstatic.com/media/f68c7b_9f631bb240ef4737a53ae50f3c2d3d55~mv2.png/v1/fill/w_49,h_28,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/f68c7b_9f631bb240ef4737a53ae50f3c2d3d55~mv2.png	C:/Users/Karthik/Documents/Portfolio/Showcase/static.wixstatic.com/media/f68c7b_9f631bb240ef4737a53ae50f3c2d3d55_mv2.png/v1/fill/w_49,h_28,al_c,q_85,usm_0.66_1.00_0.01,blur_2,e/f68c7b_9f631bb240ef4737a53ae50f3c2d3d55_mv2.png	(from https://www.karthikjambunathan.com/navigation-menu-textile-museum)
22:38:30	1870/1870	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Apr%202025%2002:38:30%20GMT	https://static.wixstatic.com/media/f68c7b_920eb57601c6420ea623c589871c0e47~mv2.png/v1/fill/w_49,h_28,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/f68c7b_920eb57601c6420ea623c589871c0e47~mv2.png	C:/Users/Karthik/Documents/Portfolio/Showcase/static.wixstatic.com/media/f68c7b_920eb57601c6420ea623c589871c0e47_mv2.png/v1/fill/w_49,h_28,al_c,q_85,usm_0.66_1.00_0.01,blur_2,e/f68c7b_920eb57601c6420ea623c589871c0e47_mv2.png	(from https://www.karthikjambunathan.com/navigation-menu-textile-museum)
22:38:30	2616/2616	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Apr%202025%2002:38:30%20GMT	https://static.wixstatic.com/media/f68c7b_4e9da4dce1a84842815ab381e3583960~mv2.png/v1/fill/w_49,h_24,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/f68c7b_4e9da4dce1a84842815ab381e3583960~mv2.png	C:/Users/Karthik/Documents/Portfolio/Showcase/static.wixstatic.com/media/f68c7b_4e9da4dce1a84842815ab381e3583960_mv2.png/v1/fill/w_49,h_24,al_c,q_85,usm_0.66_1.00_0.01,blur_2,e/f68c7b_4e9da4dce1a84842815ab381e3583960_mv2.png	(from https://www.karthikjambunathan.com/navigation-menu-textile-museum)
22:38:31	2652/2652	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Apr%202025%2002:38:31%20GMT	https://static.wixstatic.com/media/f68c7b_041d2add8a1c4e78939fdd5132239d84~mv2.png/v1/fill/w_49,h_24,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/f68c7b_041d2add8a1c4e78939fdd5132239d84~mv2.png	C:/Users/Karthik/Documents/Portfolio/Showcase/static.wixstatic.com/media/f68c7b_041d2add8a1c4e78939fdd5132239d84_mv2.png/v1/fill/w_49,h_24,al_c,q_85,usm_0.66_1.00_0.01,blur_2,e/f68c7b_041d2add8a1c4e78939fdd5132239d84_mv2.png	(from https://www.karthikjambunathan.com/navigation-menu-textile-museum)
22:38:32	3582/3582	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Apr%202025%2002:38:31%20GMT	https://static.wixstatic.com/media/f68c7b_bd8f26b6c1544b698f715438f1631d91~mv2.png/v1/fill/w_49,h_24,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/f68c7b_bd8f26b6c1544b698f715438f1631d91~mv2.png	C:/Users/Karthik/Documents/Portfolio/Showcase/static.wixstatic.com/media/f68c7b_bd8f26b6c1544b698f715438f1631d91_mv2.png/v1/fill/w_49,h_24,al_c,q_85,usm_0.66_1.00_0.01,blur_2,e/f68c7b_bd8f26b6c1544b698f715438f1631d91_mv2.png	(from https://www.karthikjambunathan.com/navigation-menu-textile-museum)
22:38:33	2397/2397	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Apr%202025%2002:38:33%20GMT	https://static.wixstatic.com/media/f68c7b_42c6605255c641759636ffd2ca8571bc~mv2.png/v1/fill/w_68,h_67,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/ticket.png	C:/Users/Karthik/Documents/Portfolio/Showcase/static.wixstatic.com/media/f68c7b_42c6605255c641759636ffd2ca8571bc_mv2.png/v1/fill/w_68,h_67,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/ticket.png	(from https://www.karthikjambunathan.com/museum-tickets-app)
22:38:34	896528/896528	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Apr%202025%2002:38:34%20GMT	https://static.wixstatic.com/media/f68c7b_d3b2f4667a484e81a4f2ec4afc88e71b~mv2.png/v1/fill/w_980,h_734,al_c,q_90,usm_0.66_1.00_0.01,enc_avif,quality_auto/portfolio-mockup-mobile%20(1).png	C:/Users/Karthik/Documents/Portfolio/Showcase/static.wixstatic.com/media/f68c7b_d3b2f4667a484e81a4f2ec4afc88e71b_mv2.png/v1/fill/w_980,h_734,al_c,q_90,usm_0.66_1.00_0.01,enc_avif,quality_auto/portfolio-mockup-mobile%20(1).png	(from https://www.karthikjambunathan.com/museum-tickets-app)
22:38:34	7204/7204	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Apr%202025%2002:38:34%20GMT	https://static.wixstatic.com/media/f68c7b_0b70057d51794d698e8b41ff6f18983a~mv2.png/v1/crop/x_25,y_22,w_187,h_187/fill/w_56,h_56,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/image.png	C:/Users/Karthik/Documents/Portfolio/Showcase/static.wixstatic.com/media/f68c7b_0b70057d51794d698e8b41ff6f18983a_mv2.png/v1/crop/x_25,y_22,w_187,h_187/fill/w_56,h_56,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/image.png	(from https://www.karthikjambunathan.com/museum-tickets-app)
22:38:35	11547/11547	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Apr%202025%2002:38:35%20GMT	https://static.wixstatic.com/media/f68c7b_ac4f76ecdc8c40cebb55292f0a30f77e~mv2.png/v1/fill/w_71,h_150,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/Tickets.png	C:/Users/Karthik/Documents/Portfolio/Showcase/static.wixstatic.com/media/f68c7b_ac4f76ecdc8c40cebb55292f0a30f77e_mv2.png/v1/fill/w_71,h_150,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/Tickets.png	(from https://www.karthikjambunathan.com/museum-tickets-app)
22:38:35	10137/10137	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Apr%202025%2002:38:35%20GMT	https://static.wixstatic.com/media/f68c7b_6e40dc97b96b43999279548234e7e79f~mv2.png/v1/fill/w_71,h_150,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/Tickets-Saved.png	C:/Users/Karthik/Documents/Portfolio/Showcase/static.wixstatic.com/media/f68c7b_6e40dc97b96b43999279548234e7e79f_mv2.png/v1/fill/w_71,h_150,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/Tickets-Saved.png	(from https://www.karthikjambunathan.com/museum-tickets-app)
22:38:36	12842/12842	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Apr%202025%2002:38:35%20GMT	https://static.wixstatic.com/media/f68c7b_c2ed11a783f3440fac0b4e7bedcd8a4f~mv2.png/v1/fill/w_71,h_150,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/Tickets-Expanded.png	C:/Users/Karthik/Documents/Portfolio/Showcase/static.wixstatic.com/media/f68c7b_c2ed11a783f3440fac0b4e7bedcd8a4f_mv2.png/v1/fill/w_71,h_150,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/Tickets-Expanded.png	(from https://www.karthikjambunathan.com/museum-tickets-app)
22:38:36	16743/16743	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Apr%202025%2002:38:36%20GMT	https://static.wixstatic.com/media/f68c7b_1334432edd674e32a1c20d085e615863~mv2.png/v1/fill/w_71,h_150,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/Discover.png	C:/Users/Karthik/Documents/Portfolio/Showcase/static.wixstatic.com/media/f68c7b_1334432edd674e32a1c20d085e615863_mv2.png/v1/fill/w_71,h_150,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/Discover.png	(from https://www.karthikjambunathan.com/museum-tickets-app)
22:38:37	16617/16617	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Apr%202025%2002:38:36%20GMT	https://static.wixstatic.com/media/f68c7b_ef9f5d474798423a9378debd03fb9816~mv2.png/v1/fill/w_71,h_150,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/Discover-1.png	C:/Users/Karthik/Documents/Portfolio/Showcase/static.wixstatic.com/media/f68c7b_ef9f5d474798423a9378debd03fb9816_mv2.png/v1/fill/w_71,h_150,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/Discover-1.png	(from https://www.karthikjambunathan.com/museum-tickets-app)
22:38:38	4084/4084	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Apr%202025%2002:38:38%20GMT	https://static.wixstatic.com/media/f68c7b_67a5d3f3b7d941b1b21009b3b439664b~mv2.png/v1/fill/w_123,h_123,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/f68c7b_67a5d3f3b7d941b1b21009b3b439664b~mv2.png	C:/Users/Karthik/Documents/Portfolio/Showcase/static.wixstatic.com/media/f68c7b_67a5d3f3b7d941b1b21009b3b439664b_mv2.png/v1/fill/w_123,h_123,al_c,q_85,usm_0.66_1.00_0.01,enc_av/f68c7b_67a5d3f3b7d941b1b21009b3b439664b_mv2.png	(from https://www.karthikjambunathan.com/ui-redesigns-web-platforms)
22:38:38	5154/5154	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Apr%202025%2002:38:38%20GMT	https://static.wixstatic.com/media/f68c7b_ea1a815b6c1f49aea9071e81a34c3d86~mv2.png/v1/crop/x_105,y_94,w_338,h_353/fill/w_90,h_94,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/f68c7b_ea1a815b6c1f49aea9071e81a34c3d86~mv2.png	C:/Users/Karthik/Documents/Portfolio/Showcase/static.wixstatic.com/media/f68c7b_ea1a815b6c1f49aea9071e81a34c3d86_mv2.png/v1/crop/x_105,y_94,w_338,h_353/fill/w_90,h_94,al_c,q_85,usm_0.66_1.00_0.01,enc_avif/f68c7b_ea1a815b6c1f49aea9071e81	(from https://www.karthikjambunathan.com/ui-redesigns-web-platforms)
22:38:38	5700/5700	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Apr%202025%2002:38:38%20GMT	https://static.wixstatic.com/media/f68c7b_66600991d9b645ba903427269de5b907~mv2.png/v1/fill/w_73,h_85,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/f68c7b_66600991d9b645ba903427269de5b907~mv2.png	C:/Users/Karthik/Documents/Portfolio/Showcase/static.wixstatic.com/media/f68c7b_66600991d9b645ba903427269de5b907_mv2.png/v1/fill/w_73,h_85,al_c,q_85,usm_0.66_1.00_0.01,enc_avif/f68c7b_66600991d9b645ba903427269de5b907_mv2.png	(from https://www.karthikjambunathan.com/ui-redesigns-web-platforms)
22:38:38	4307/4307	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Apr%202025%2002:38:38%20GMT	https://static.wixstatic.com/media/f68c7b_84d4e7427fe24cbbb7b45620df7c4489~mv2.png/v1/fill/w_59,h_28,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/Capture_PNG.png	C:/Users/Karthik/Documents/Portfolio/Showcase/static.wixstatic.com/media/f68c7b_84d4e7427fe24cbbb7b45620df7c4489_mv2.png/v1/fill/w_59,h_28,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/Capture_PNG.png	(from https://www.karthikjambunathan.com/ui-redesigns-web-platforms)
22:38:39	4787/4787	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Apr%202025%2002:38:38%20GMT	https://static.wixstatic.com/media/f68c7b_2359e989050242598c5c1679a779f506~mv2.png/v1/fill/w_60,h_34,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/Netflix%20Languages%20Screen.png	C:/Users/Karthik/Documents/Portfolio/Showcase/static.wixstatic.com/media/f68c7b_2359e989050242598c5c1679a779f506_mv2.png/v1/fill/w_60,h_34,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/Netflix%20Languages%20Screen.png	(from https://www.karthikjambunathan.com/ui-redesigns-web-platforms)
22:38:39	3073/3073	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Apr%202025%2002:38:39%20GMT	https://static.wixstatic.com/media/f68c7b_0b9935b7dc7f458693d5a114a0acd6b7~mv2.png/v1/fill/w_60,h_27,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/Current%20TFRBL_PNG.png	C:/Users/Karthik/Documents/Portfolio/Showcase/static.wixstatic.com/media/f68c7b_0b9935b7dc7f458693d5a114a0acd6b7_mv2.png/v1/fill/w_60,h_27,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/Current%20TFRBL_PNG.png	(from https://www.karthikjambunathan.com/ui-redesigns-web-platforms)
